season,date,time,weekday,tm_home,tm_away,pts_home,pts_away,ot
2020,2020-03-13,2020-03-13T08:30:00Z,Fri,SAS,DEN,NA,NA,NA
2020,2020-03-13,2020-03-13T09:00:00Z,Fri,UTA,NOP,NA,NA,NA
2020,2020-03-13,2020-03-13T10:30:00Z,Fri,LAC,BRK,NA,NA,NA
2020,2020-03-14,2020-03-14T02:00:00Z,Sat,DAL,PHO,NA,NA,NA
2020,2020-03-14,2020-03-14T07:30:00Z,Sat,ATL,CLE,NA,NA,NA
2020,2020-03-14,2020-03-14T07:30:00Z,Sat,PHI,IND,NA,NA,NA
2020,2020-03-14,2020-03-14T07:30:00Z,Sat,TOR,DET,NA,NA,NA
2020,2020-03-14,2020-03-14T08:00:00Z,Sat,MIA,CHI,NA,NA,NA
2020,2020-03-14,2020-03-14T08:30:00Z,Sat,MIL,GSW,NA,NA,NA
2020,2020-03-14,2020-03-14T08:30:00Z,Sat,SAS,MIN,NA,NA,NA
2020,2020-03-14,2020-03-14T09:00:00Z,Sat,UTA,MEM,NA,NA,NA
2020,2020-03-14,2020-03-14T10:30:00Z,Sat,LAC,NOP,NA,NA,NA
2020,2020-03-15,2020-03-15T03:30:00Z,Sun,POR,HOU,NA,NA,NA
2020,2020-03-15,2020-03-15T06:00:00Z,Sun,ORL,CHO,NA,NA,NA
2020,2020-03-15,2020-03-15T06:00:00Z,Sun,WAS,OKC,NA,NA,NA
2020,2020-03-15,2020-03-15T08:00:00Z,Sun,CHI,BOS,NA,NA,NA
2020,2020-03-15,2020-03-15T09:00:00Z,Sun,LAL,DEN,NA,NA,NA
2020,2020-03-15,2020-03-15T09:00:00Z,Sun,SAC,BRK,NA,NA,NA
2020,2020-03-16,2020-03-16T07:00:00Z,Mon,PHI,WAS,NA,NA,NA
2020,2020-03-16,2020-03-16T08:00:00Z,Mon,MIL,MIA,NA,NA,NA
2020,2020-03-16,2020-03-16T08:00:00Z,Mon,NOP,ATL,NA,NA,NA
2020,2020-03-16,2020-03-16T08:00:00Z,Mon,TOR,GSW,NA,NA,NA
2020,2020-03-16,2020-03-16T08:30:00Z,Mon,SAS,MEM,NA,NA,NA
2020,2020-03-16,2020-03-16T09:00:00Z,Mon,UTA,LAL,NA,NA,NA
2020,2020-03-16,2020-03-16T10:30:00Z,Mon,LAC,DAL,NA,NA,NA
2020,2020-03-17,2020-03-17T07:00:00Z,Tue,DET,ORL,NA,NA,NA
2020,2020-03-17,2020-03-17T07:30:00Z,Tue,NYK,CHO,NA,NA,NA
2020,2020-03-17,2020-03-17T08:00:00Z,Tue,HOU,CLE,NA,NA,NA
2020,2020-03-17,2020-03-17T08:00:00Z,Tue,MEM,OKC,NA,NA,NA
2020,2020-03-17,2020-03-17T10:00:00Z,Tue,POR,MIN,NA,NA,NA
2020,2020-03-17,2020-03-17T10:00:00Z,Tue,SAC,DAL,NA,NA,NA
2020,2020-03-18,2020-03-18T07:00:00Z,Wed,PHI,TOR,NA,NA,NA
2020,2020-03-18,2020-03-18T07:30:00Z,Wed,ATL,OKC,NA,NA,NA
2020,2020-03-18,2020-03-18T07:30:00Z,Wed,BOS,NYK,NA,NA,NA
2020,2020-03-18,2020-03-18T07:30:00Z,Wed,BRK,WAS,NA,NA,NA
2020,2020-03-18,2020-03-18T07:30:00Z,Wed,IND,GSW,NA,NA,NA
2020,2020-03-18,2020-03-18T08:00:00Z,Wed,CHI,MIA,NA,NA,NA
2020,2020-03-18,2020-03-18T08:00:00Z,Wed,NOP,SAS,NA,NA,NA
2020,2020-03-18,2020-03-18T09:00:00Z,Wed,DEN,LAC,NA,NA,NA
2020,2020-03-18,2020-03-18T10:00:00Z,Wed,LAL,UTA,NA,NA,NA
2020,2020-03-18,2020-03-18T10:00:00Z,Wed,PHO,MIN,NA,NA,NA
2020,2020-03-19,2020-03-19T07:00:00Z,Thu,CHO,PHI,NA,NA,NA
2020,2020-03-19,2020-03-19T07:00:00Z,Thu,ORL,CLE,NA,NA,NA
2020,2020-03-19,2020-03-19T08:00:00Z,Thu,HOU,SAC,NA,NA,NA
2020,2020-03-19,2020-03-19T08:00:00Z,Thu,MIL,MEM,NA,NA,NA
2020,2020-03-19,2020-03-19T10:00:00Z,Thu,POR,DAL,NA,NA,NA
2020,2020-03-20,2020-03-20T07:00:00Z,Fri,DET,GSW,NA,NA,NA
2020,2020-03-20,2020-03-20T07:00:00Z,Fri,IND,MIA,NA,NA,NA
2020,2020-03-20,2020-03-20T07:30:00Z,Fri,ATL,WAS,NA,NA,NA
2020,2020-03-20,2020-03-20T07:30:00Z,Fri,TOR,BOS,NA,NA,NA
2020,2020-03-20,2020-03-20T08:00:00Z,Fri,OKC,DEN,NA,NA,NA
2020,2020-03-20,2020-03-20T08:30:00Z,Fri,SAS,CHI,NA,NA,NA
2020,2020-03-20,2020-03-20T09:00:00Z,Fri,UTA,MIN,NA,NA,NA
2020,2020-03-20,2020-03-20T10:30:00Z,Fri,LAC,PHO,NA,NA,NA
2020,2020-03-21,2020-03-21T06:00:00Z,Sat,BRK,BOS,NA,NA,NA
2020,2020-03-21,2020-03-21T07:00:00Z,Sat,CHO,LAL,NA,NA,NA
2020,2020-03-21,2020-03-21T07:00:00Z,Sat,IND,CLE,NA,NA,NA
2020,2020-03-21,2020-03-21T07:00:00Z,Sat,ORL,SAC,NA,NA,NA
2020,2020-03-21,2020-03-21T07:00:00Z,Sat,PHI,ATL,NA,NA,NA
2020,2020-03-21,2020-03-21T07:30:00Z,Sat,NYK,GSW,NA,NA,NA
2020,2020-03-21,2020-03-21T08:00:00Z,Sat,HOU,CHI,NA,NA,NA
2020,2020-03-21,2020-03-21T08:00:00Z,Sat,MEM,NOP,NA,NA,NA
2020,2020-03-21,2020-03-21T08:00:00Z,Sat,WAS,MIL,NA,NA,NA
2020,2020-03-21,2020-03-21T10:00:00Z,Sat,PHO,DAL,NA,NA,NA
2020,2020-03-22,2020-03-22T06:00:00Z,Sun,DET,LAL,NA,NA,NA
2020,2020-03-22,2020-03-22T06:00:00Z,Sun,TOR,DEN,NA,NA,NA
2020,2020-03-22,2020-03-22T07:00:00Z,Sun,MIN,POR,NA,NA,NA
2020,2020-03-22,2020-03-22T07:00:00Z,Sun,NOP,SAC,NA,NA,NA
2020,2020-03-22,2020-03-22T07:00:00Z,Sun,SAS,UTA,NA,NA,NA
2020,2020-03-23,2020-03-23T07:00:00Z,Mon,IND,PHO,NA,NA,NA
2020,2020-03-23,2020-03-23T07:00:00Z,Mon,NYK,LAC,NA,NA,NA
2020,2020-03-23,2020-03-23T07:00:00Z,Mon,WAS,BOS,NA,NA,NA
2020,2020-03-23,2020-03-23T07:30:00Z,Mon,BRK,ORL,NA,NA,NA
2020,2020-03-23,2020-03-23T07:30:00Z,Mon,MIA,OKC,NA,NA,NA
2020,2020-03-23,2020-03-23T08:00:00Z,Mon,CHI,DEN,NA,NA,NA
2020,2020-03-23,2020-03-23T08:00:00Z,Mon,MIL,DET,NA,NA,NA
2020,2020-03-23,2020-03-23T08:30:00Z,Mon,DAL,HOU,NA,NA,NA
2020,2020-03-24,2020-03-24T07:00:00Z,Tue,CHO,POR,NA,NA,NA
2020,2020-03-24,2020-03-24T07:00:00Z,Tue,CLE,SAC,NA,NA,NA
2020,2020-03-24,2020-03-24T07:30:00Z,Tue,TOR,LAL,NA,NA,NA
2020,2020-03-24,2020-03-24T08:00:00Z,Tue,MIN,PHI,NA,NA,NA
2020,2020-03-24,2020-03-24T08:00:00Z,Tue,NOP,MEM,NA,NA,NA
2020,2020-03-24,2020-03-24T10:00:00Z,Tue,UTA,SAS,NA,NA,NA
2020,2020-03-25,2020-03-25T07:00:00Z,Wed,BRK,LAC,NA,NA,NA
2020,2020-03-25,2020-03-25T07:00:00Z,Wed,DET,POR,NA,NA,NA
2020,2020-03-25,2020-03-25T07:00:00Z,Wed,ORL,IND,NA,NA,NA
2020,2020-03-25,2020-03-25T07:00:00Z,Wed,WAS,PHO,NA,NA,NA
2020,2020-03-25,2020-03-25T07:30:00Z,Wed,MIA,DEN,NA,NA,NA
2020,2020-03-25,2020-03-25T07:30:00Z,Wed,NYK,TOR,NA,NA,NA
2020,2020-03-25,2020-03-25T08:00:00Z,Wed,MEM,BOS,NA,NA,NA
2020,2020-03-25,2020-03-25T09:30:00Z,Wed,MIL,HOU,NA,NA,NA
2020,2020-03-25,2020-03-25T10:30:00Z,Wed,GSW,ATL,NA,NA,NA
2020,2020-03-26,2020-03-26T07:00:00Z,Thu,CLE,LAL,NA,NA,NA
2020,2020-03-26,2020-03-26T08:00:00Z,Thu,CHI,PHI,NA,NA,NA
2020,2020-03-26,2020-03-26T08:00:00Z,Thu,MIN,SAS,NA,NA,NA
2020,2020-03-26,2020-03-26T08:00:00Z,Thu,OKC,CHO,NA,NA,NA
2020,2020-03-26,2020-03-26T08:30:00Z,Thu,DAL,UTA,NA,NA,NA
2020,2020-03-26,2020-03-26T10:00:00Z,Thu,SAC,ATL,NA,NA,NA
2020,2020-03-27,2020-03-27T07:00:00Z,Fri,DET,LAC,NA,NA,NA
2020,2020-03-27,2020-03-27T07:00:00Z,Fri,IND,HOU,NA,NA,NA
2020,2020-03-27,2020-03-27T07:00:00Z,Fri,ORL,BRK,NA,NA,NA
2020,2020-03-27,2020-03-27T07:00:00Z,Fri,PHI,PHO,NA,NA,NA
2020,2020-03-27,2020-03-27T07:30:00Z,Fri,BOS,POR,NA,NA,NA
2020,2020-03-27,2020-03-27T08:00:00Z,Fri,NOP,NYK,NA,NA,NA
2020,2020-03-27,2020-03-27T08:30:00Z,Fri,MIL,WAS,NA,NA,NA
2020,2020-03-27,2020-03-27T09:00:00Z,Fri,DEN,SAS,NA,NA,NA
2020,2020-03-28,2020-03-28T06:00:00Z,Sat,BRK,CLE,NA,NA,NA
2020,2020-03-28,2020-03-28T07:00:00Z,Sat,CHO,LAC,NA,NA,NA
2020,2020-03-28,2020-03-28T08:00:00Z,Sat,CHI,NYK,NA,NA,NA
2020,2020-03-28,2020-03-28T08:00:00Z,Sat,MEM,TOR,NA,NA,NA
2020,2020-03-28,2020-03-28T08:00:00Z,Sat,MIA,PHO,NA,NA,NA
2020,2020-03-28,2020-03-28T08:00:00Z,Sat,WAS,LAL,NA,NA,NA
2020,2020-03-28,2020-03-28T08:30:00Z,Sat,GSW,OKC,NA,NA,NA
2020,2020-03-28,2020-03-28T09:00:00Z,Sat,UTA,ATL,NA,NA,NA
2020,2020-03-29,2020-03-29T03:00:00Z,Sun,DAL,MIL,NA,NA,NA
2020,2020-03-29,2020-03-29T05:00:00Z,Sun,DET,HOU,NA,NA,NA
2020,2020-03-29,2020-03-29T06:00:00Z,Sun,BOS,MIN,NA,NA,NA
2020,2020-03-29,2020-03-29T06:00:00Z,Sun,ORL,NOP,NA,NA,NA
2020,2020-03-29,2020-03-29T07:30:00Z,Sun,PHI,POR,NA,NA,NA
2020,2020-03-29,2020-03-29T08:30:00Z,Sun,GSW,SAS,NA,NA,NA
2020,2020-03-29,2020-03-29T09:00:00Z,Sun,SAC,IND,NA,NA,NA
2020,2020-03-30,2020-03-30T07:00:00Z,Mon,CHO,MIA,NA,NA,NA
2020,2020-03-30,2020-03-30T07:00:00Z,Mon,CLE,PHO,NA,NA,NA
2020,2020-03-30,2020-03-30T07:30:00Z,Mon,BRK,POR,NA,NA,NA
2020,2020-03-30,2020-03-30T07:30:00Z,Mon,TOR,MEM,NA,NA,NA
2020,2020-03-30,2020-03-30T08:00:00Z,Mon,MIN,LAL,NA,NA,NA
2020,2020-03-30,2020-03-30T09:00:00Z,Mon,DEN,OKC,NA,NA,NA
2020,2020-03-30,2020-03-30T09:00:00Z,Mon,UTA,CHI,NA,NA,NA
2020,2020-03-30,2020-03-30T10:30:00Z,Mon,LAC,IND,NA,NA,NA
2020,2020-03-31,2020-03-31T07:30:00Z,Tue,ATL,NOP,NA,NA,NA
2020,2020-03-31,2020-03-31T07:30:00Z,Tue,PHI,HOU,NA,NA,NA
2020,2020-03-31,2020-03-31T10:00:00Z,Tue,GSW,DEN,NA,NA,NA
2020,2020-03-31,2020-03-31T10:00:00Z,Tue,SAC,SAS,NA,NA,NA
2020,2020-04-01,2020-04-01T07:00:00Z,Wed,ORL,CHO,NA,NA,NA
2020,2020-04-01,2020-04-01T07:00:00Z,Wed,WAS,NOP,NA,NA,NA
2020,2020-04-01,2020-04-01T07:30:00Z,Wed,BOS,MIA,NA,NA,NA
2020,2020-04-01,2020-04-01T07:30:00Z,Wed,BRK,DET,NA,NA,NA
2020,2020-04-01,2020-04-01T08:00:00Z,Wed,MEM,NYK,NA,NA,NA
2020,2020-04-01,2020-04-01T08:00:00Z,Wed,MIN,DAL,NA,NA,NA
2020,2020-04-01,2020-04-01T08:00:00Z,Wed,OKC,PHO,NA,NA,NA
2020,2020-04-01,2020-04-01T09:00:00Z,Wed,MIL,TOR,NA,NA,NA
2020,2020-04-01,2020-04-01T09:00:00Z,Wed,UTA,CLE,NA,NA,NA
2020,2020-04-01,2020-04-01T10:30:00Z,Wed,LAL,IND,NA,NA,NA
2020,2020-04-02,2020-04-02T08:00:00Z,Thu,HOU,GSW,NA,NA,NA
2020,2020-04-02,2020-04-02T10:00:00Z,Thu,SAC,LAC,NA,NA,NA
2020,2020-04-02,2020-04-02T10:30:00Z,Thu,POR,UTA,NA,NA,NA
2020,2020-04-03,2020-04-03T07:00:00Z,Fri,DET,MIA,NA,NA,NA
2020,2020-04-03,2020-04-03T07:00:00Z,Fri,IND,BRK,NA,NA,NA
2020,2020-04-03,2020-04-03T07:00:00Z,Fri,WAS,PHI,NA,NA,NA
2020,2020-04-03,2020-04-03T07:30:00Z,Fri,ATL,CHO,NA,NA,NA
2020,2020-04-03,2020-04-03T07:30:00Z,Fri,BOS,ORL,NA,NA,NA
2020,2020-04-03,2020-04-03T07:30:00Z,Fri,NYK,MIN,NA,NA,NA
2020,2020-04-03,2020-04-03T07:30:00Z,Fri,TOR,MIL,NA,NA,NA
2020,2020-04-03,2020-04-03T08:00:00Z,Fri,MEM,DAL,NA,NA,NA
2020,2020-04-03,2020-04-03T08:30:00Z,Fri,SAS,GSW,NA,NA,NA
2020,2020-04-03,2020-04-03T09:00:00Z,Fri,DEN,CHI,NA,NA,NA
2020,2020-04-03,2020-04-03T10:00:00Z,Fri,PHO,CLE,NA,NA,NA
2020,2020-04-04,2020-04-04T03:30:00Z,Sat,LAC,OKC,NA,NA,NA
2020,2020-04-04,2020-04-04T10:00:00Z,Sat,SAC,LAL,NA,NA,NA
2020,2020-04-05,2020-04-05T01:00:00Z,Sun,CHO,ATL,NA,NA,NA
2020,2020-04-05,2020-04-05T01:00:00Z,Sun,PHI,ORL,NA,NA,NA
2020,2020-04-05,2020-04-05T03:30:00Z,Sun,BOS,MIL,NA,NA,NA
2020,2020-04-05,2020-04-05T05:00:00Z,Sun,IND,WAS,NA,NA,NA
2020,2020-04-05,2020-04-05T05:00:00Z,Sun,NYK,MIA,NA,NA,NA
2020,2020-04-05,2020-04-05T06:00:00Z,Sun,BRK,DAL,NA,NA,NA
2020,2020-04-05,2020-04-05T06:00:00Z,Sun,DEN,UTA,NA,NA,NA
2020,2020-04-05,2020-04-05T06:00:00Z,Sun,PHO,CHI,NA,NA,NA
2020,2020-04-05,2020-04-05T07:00:00Z,Sun,HOU,TOR,NA,NA,NA
2020,2020-04-05,2020-04-05T07:00:00Z,Sun,MIN,DET,NA,NA,NA
2020,2020-04-05,2020-04-05T07:00:00Z,Sun,SAS,NOP,NA,NA,NA
2020,2020-04-05,2020-04-05T09:00:00Z,Sun,POR,MEM,NA,NA,NA
2020,2020-04-05,2020-04-05T09:00:00Z,Sun,SAC,CLE,NA,NA,NA
2020,2020-04-05,2020-04-05T09:30:00Z,Sun,LAL,OKC,NA,NA,NA
2020,2020-04-07,2020-04-07T07:00:00Z,Tue,WAS,TOR,NA,NA,NA
2020,2020-04-07,2020-04-07T07:30:00Z,Tue,ATL,DET,NA,NA,NA
2020,2020-04-07,2020-04-07T07:30:00Z,Tue,MIA,IND,NA,NA,NA
2020,2020-04-07,2020-04-07T07:30:00Z,Tue,PHI,MIL,NA,NA,NA
2020,2020-04-07,2020-04-07T08:00:00Z,Tue,MIN,PHO,NA,NA,NA
2020,2020-04-07,2020-04-07T08:00:00Z,Tue,NOP,CHO,NA,NA,NA
2020,2020-04-07,2020-04-07T08:00:00Z,Tue,OKC,BRK,NA,NA,NA
2020,2020-04-07,2020-04-07T08:30:00Z,Tue,DAL,HOU,NA,NA,NA
2020,2020-04-07,2020-04-07T08:30:00Z,Tue,SAS,SAC,NA,NA,NA
2020,2020-04-07,2020-04-07T09:00:00Z,Tue,DEN,MEM,NA,NA,NA
2020,2020-04-07,2020-04-07T10:00:00Z,Tue,POR,CLE,NA,NA,NA
2020,2020-04-07,2020-04-07T10:00:00Z,Tue,UTA,LAC,NA,NA,NA
2020,2020-04-07,2020-04-07T10:30:00Z,Tue,LAL,CHI,NA,NA,NA
2020,2020-04-08,2020-04-08T07:00:00Z,Wed,BOS,IND,NA,NA,NA
2020,2020-04-08,2020-04-08T07:00:00Z,Wed,CHO,TOR,NA,NA,NA
2020,2020-04-08,2020-04-08T07:30:00Z,Wed,NYK,ORL,NA,NA,NA
2020,2020-04-08,2020-04-08T09:30:00Z,Wed,HOU,SAS,NA,NA,NA
2020,2020-04-08,2020-04-08T10:30:00Z,Wed,GSW,CLE,NA,NA,NA
2020,2020-04-08,2020-04-08T10:30:00Z,Wed,LAC,CHI,NA,NA,NA
2020,2020-04-09,2020-04-09T07:30:00Z,Thu,MIA,DET,NA,NA,NA
2020,2020-04-09,2020-04-09T08:00:00Z,Thu,MIL,BRK,NA,NA,NA
2020,2020-04-09,2020-04-09T08:00:00Z,Thu,MIN,SAC,NA,NA,NA
2020,2020-04-09,2020-04-09T08:00:00Z,Thu,NOP,PHO,NA,NA,NA
2020,2020-04-09,2020-04-09T10:00:00Z,Thu,POR,DEN,NA,NA,NA
2020,2020-04-09,2020-04-09T10:30:00Z,Thu,LAL,GSW,NA,NA,NA
2020,2020-04-10,2020-04-10T07:00:00Z,Fri,ORL,BOS,NA,NA,NA
2020,2020-04-10,2020-04-10T07:30:00Z,Fri,TOR,ATL,NA,NA,NA
2020,2020-04-10,2020-04-10T08:00:00Z,Fri,HOU,WAS,NA,NA,NA
2020,2020-04-10,2020-04-10T08:00:00Z,Fri,OKC,NYK,NA,NA,NA
2020,2020-04-10,2020-04-10T08:30:00Z,Fri,SAS,PHI,NA,NA,NA
2020,2020-04-11,2020-04-11T03:00:00Z,Sat,DAL,DET,NA,NA,NA
2020,2020-04-11,2020-04-11T07:00:00Z,Sat,CHO,WAS,NA,NA,NA
2020,2020-04-11,2020-04-11T07:00:00Z,Sat,IND,ORL,NA,NA,NA
2020,2020-04-11,2020-04-11T07:00:00Z,Sat,NOP,PHI,NA,NA,NA
2020,2020-04-11,2020-04-11T07:30:00Z,Sat,CLE,MIL,NA,NA,NA
2020,2020-04-11,2020-04-11T08:00:00Z,Sat,CHI,BRK,NA,NA,NA
2020,2020-04-11,2020-04-11T08:00:00Z,Sat,MEM,OKC,NA,NA,NA
2020,2020-04-11,2020-04-11T08:00:00Z,Sat,MIA,BOS,NA,NA,NA
2020,2020-04-11,2020-04-11T08:30:00Z,Sat,LAC,GSW,NA,NA,NA
2020,2020-04-11,2020-04-11T09:00:00Z,Sat,DEN,SAC,NA,NA,NA
2020,2020-04-11,2020-04-11T10:00:00Z,Sat,PHO,UTA,NA,NA,NA
2020,2020-04-12,2020-04-12T03:30:00Z,Sun,SAS,HOU,NA,NA,NA
2020,2020-04-12,2020-04-12T06:00:00Z,Sun,TOR,NYK,NA,NA,NA
2020,2020-04-12,2020-04-12T07:00:00Z,Sun,MIL,ATL,NA,NA,NA
2020,2020-04-12,2020-04-12T09:30:00Z,Sun,LAL,MIN,NA,NA,NA
2020,2020-04-13,2020-04-13T07:00:00Z,Mon,CHO,MIA,NA,NA,NA
2020,2020-04-13,2020-04-13T07:00:00Z,Mon,CLE,BRK,NA,NA,NA
2020,2020-04-13,2020-04-13T07:00:00Z,Mon,DET,BOS,NA,NA,NA
2020,2020-04-13,2020-04-13T07:00:00Z,Mon,IND,SAS,NA,NA,NA
2020,2020-04-13,2020-04-13T08:00:00Z,Mon,CHI,ORL,NA,NA,NA
2020,2020-04-13,2020-04-13T08:00:00Z,Mon,HOU,PHO,NA,NA,NA
2020,2020-04-13,2020-04-13T08:00:00Z,Mon,MEM,PHI,NA,NA,NA
2020,2020-04-13,2020-04-13T08:00:00Z,Mon,NOP,WAS,NA,NA,NA
2020,2020-04-13,2020-04-13T08:00:00Z,Mon,OKC,UTA,NA,NA,NA
2020,2020-04-13,2020-04-13T09:00:00Z,Mon,DEN,DAL,NA,NA,NA
2020,2020-04-13,2020-04-13T10:30:00Z,Mon,GSW,POR,NA,NA,NA
2020,2020-04-13,2020-04-13T10:30:00Z,Mon,LAC,MIN,NA,NA,NA
2020,2020-04-14,2020-04-14T07:30:00Z,Tue,MIA,TOR,NA,NA,NA
2020,2020-04-14,2020-04-14T07:30:00Z,Tue,NYK,DET,NA,NA,NA
2020,2020-04-14,2020-04-14T10:00:00Z,Tue,UTA,DEN,NA,NA,NA
2020,2020-04-14,2020-04-14T10:30:00Z,Tue,LAL,SAC,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,ATL,CLE,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,BOS,CHI,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,BRK,MIL,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,DAL,OKC,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,HOU,MEM,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,MIN,NYK,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,ORL,TOR,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,PHI,CHO,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,SAS,NOP,NA,NA,NA
2020,2020-04-15,2020-04-15T07:30:00Z,Wed,WAS,IND,NA,NA,NA
2020,2020-04-15,2020-04-15T10:00:00Z,Wed,PHO,LAL,NA,NA,NA
2020,2020-04-15,2020-04-15T10:00:00Z,Wed,POR,LAC,NA,NA,NA
2020,2020-04-15,2020-04-15T10:00:00Z,Wed,SAC,GSW,NA,NA,NA
